wtj,M_L,D_L,D_S,tE,thetaE,piE,piEN,piEE,mu_rel,muSl,muSb,i_L,iS,iL,fREM
0.3612689,0.407703,7732,7882,5.859318,0.09044688,0.02724063,-0.02321925,-0.01424496,5.638152,-4.6586,2.53915,99.0,8,8,0
0.3444618,0.09572462,2836,7851,20.20136,0.4189743,0.5374417,0.5313855,0.0804547,7.575252,-13.4921,0.848067,99.0,8,6,0
0.397631,0.09438888,6996,7944,4.503704,0.1145058,0.1489615,0.1146529,0.09510123,9.286409,-10.301,0.26398,99.0,8,3,0
0.3927399,0.235981,7564,7915,3.635498,0.1061444,0.0552316,0.05202519,0.01854478,10.66408,-13.2647,-1.59227,99.0,8,8,0
0.3612689,0.2815987,7778,7880,2.067733,0.06178092,0.02693961,-0.008322952,-0.02562169,10.91315,-0.40515,-5.58886,99.0,8,8,0
0.1653781,0.6418282,4769,6860,31.51823,0.5780635,0.1105922,-0.05878909,-0.09367214,6.698908,-0.924993,-3.58865,99.0,8,6,0
0.2638901,0.4246833,7235,7702,11.23439,0.1701818,0.0492057,-0.02929828,-0.03953241,5.532914,-2.30613,-7.60587,99.0,8,8,0
0.3138328,0.2488739,7511,7812,5.013675,0.1020192,0.05033499,0.04726343,0.01731412,7.432173,-13.3702,0.158914,99.0,8,8,0
0.2046288,0.01651051,3964,7534,9.746691,0.1267679,0.9427928,0.6364077,-0.6955886,4.750531,-4.44979,-4.17685,99.0,8,5,0
0.5179588,0.6238341,2883,7990,46.12332,1.061301,0.2088994,0.1974355,0.06825068,8.404431,-7.03809,-1.21241,99.0,8,3,0
0.1318797,0.2211532,6508,7059,11.97606,0.1470266,0.08163384,0.06724706,0.04628085,4.484069,-8.17499,-2.2829,99.0,8,5,0
0.3647282,0.4792885,4041,7724,31.8023,0.67871,0.173882,0.1380712,-0.1056944,7.794997,-3.94172,-7.61212,99.0,8,2,0
0.2114011,0.05718154,4634,7573,12.13465,0.1975011,0.4241126,0.4223615,-0.03849994,5.944732,-6.54715,-2.51048,99.0,8,6,0
0.3138328,0.1250239,2798,7808,48.64158,0.4832502,0.4746206,0.1222606,0.4586034,3.628729,-1.61401,0.551743,99.0,8,6,0
0.06092431,0.6893208,3652,4607,92.67138,0.5644759,0.1005522,0.03520462,-0.09418801,2.224795,0.502762,-0.541873,99.0,6,6,0
0.3282784,0.595165,3185,7706,42.54614,0.9449626,0.1949597,0.1925876,0.03032008,8.112313,-7.56923,-0.857748,99.0,8,4,0
0.07479482,0.1758138,2304,5450,47.69657,0.5988408,0.4182405,0.3697411,-0.1954906,4.585793,-0.819736,-2.21776,99.0,5,6,0
0.1173687,0.2471415,5877,6873,19.59478,0.2228182,0.1107063,0.02121947,-0.1086537,4.153369,-2.51562,-1.70099,99.0,8,8,0
0.3318656,0.2566615,7329,7832,5.698892,0.1354003,0.06477784,-0.04220217,-0.04914413,8.677997,0.193379,1.00859,99.0,8,8,0
0.4169149,0.1336076,4105,7951,14.3071,0.3580585,0.3290715,0.2095935,-0.2536901,9.140974,-1.53865,-9.04764,99.0,8,2,0
0.397631,0.05529709,7854,7941,1.701494,0.02503576,0.05559376,-0.05149798,-0.02094335,5.374284,-2.34548,-0.0935939,99.0,8,8,0
0.8542362,0.3655071,6843,7926,7.570955,0.243798,0.08190338,-0.07747881,-0.02655556,11.76169,1.76511,-0.46859,99.0,8,8,0
0.459082,0.1709206,5844,7981,12.10543,0.2525032,0.1814012,-0.1046786,-0.1481511,7.618634,0.726921,-2.28997,99.0,8,8,0
0.1258229,0.2490089,2949,6996,41.16319,0.6306827,0.3110023,0.08369378,0.2995293,5.596186,-8.03431,3.41688,99.0,8,1,0
0.2222037,1.006119,7295,7504,8.687559,0.1769184,0.02159192,0.02135315,0.00320216,7.438159,-7.04846,-0.413375,99.0,8,8,0
0.2750706,0.2853548,2593,7737,59.35608,0.7718814,0.332149,0.314939,-0.1055293,4.749803,-6.57739,-5.07782,99.0,8,6,0
0.3524914,0.240579,5691,7726,13.39054,0.3010762,0.153669,0.05602393,0.1430926,8.212371,-8.38767,1.33045,99.0,8,8,0
0.3926666,1.415318,1841,7788,72.33776,2.186746,0.1897195,0.1681048,0.08794468,11.04138,-13.4542,-0.812774,99.0,8,1,0
0.3612689,0.2724629,3823,7893,79.36428,0.547062,0.2465453,0.2459233,0.01750252,2.517687,-5.38057,-0.929901,99.0,8,2,0
0.3612689,0.07636875,5530,7890,6.907379,0.1834312,0.2949342,0.2946164,0.01368624,9.699517,-12.672,-4.42674,99.0,8,3,0
0.3612689,0.1943348,7728,7878,2.846678,0.06246553,0.03946913,0.03809288,0.0103317,8.014795,-8.30573,-0.83514,99.0,8,8,0
0.3790251,0.2157419,6977,7912,11.28416,0.172534,0.09819915,0.09600713,0.02063263,5.584646,-9.0744,-7.42029,99.0,8,8,0
0.1037438,0.2444189,3749,6595,31.40846,0.4786358,0.2404573,0.2227965,0.09045143,5.566072,-7.79886,-2.44154,99.0,8,4,0
0.09440378,1.180935,3279,6137,81.31999,1.16886,0.1215358,0.03699962,-0.1157669,5.249952,-3.16935,-5.09409,99.0,6,4,0
0.2186629,0.05330807,7280,7591,9.295088,0.04942286,0.113842,0.113808,0.002782219,1.942069,-6.59177,-2.57894,99.0,8,8,0
0.3612689,0.5735821,7770,7877,5.146165,0.09055042,0.01938485,-0.01335254,0.01405283,6.426832,-4.74918,2.58392,99.0,8,8,0
0.2531441,0.8916782,7160,7598,15.11928,0.2416976,0.03328371,0.009498627,0.03189955,5.838907,-7.32277,5.55479,99.0,8,8,0
0.3444618,0.09568486,6883,7863,6.600344,0.1188148,0.1524737,0.122279,0.09108276,6.574976,-7.63157,-0.115069,99.0,8,5,0
0.1173687,0.2426272,3931,6859,19.80264,0.4631723,0.234407,0.2295449,0.04749509,8.542989,-6.68595,-1.51156,99.0,8,5,0
0.06174061,0.06046489,3437,4658,15.66689,0.1937504,0.3934658,-0.3917044,0.03718837,4.517,0.948706,3.34549,99.0,6,2,0
0.446899,0.4905497,6927,7658,8.418345,0.2345629,0.0587143,-0.05577026,-0.01835887,10.17707,2.83626,4.11192,99.0,8,8,0
0.1923998,0.739289,4539,7475,103.0107,0.7218263,0.1198909,0.1130996,-0.0397781,2.559415,-3.20002,-2.01749,99.0,8,7,0
0.2999919,0.8059846,7688,7793,7.721547,0.1069626,0.01629568,-0.0155287,-0.004940518,5.059617,-4.52382,-0.602995,99.0,8,8,0
0.2186629,0.05483769,6570,7579,8.785025,0.0951223,0.2129956,0.1773275,0.117992,3.954846,-5.71676,0.0348872,99.0,8,1,0
0.2186629,0.5452397,7277,7595,19.30008,0.1597304,0.03597226,-0.01765343,0.03134262,3.022865,-5.68342,6.16655,99.0,8,8,0
0.4366578,0.8510429,7864,7982,12.94793,0.114099,0.01646258,-0.007388349,-0.01471152,3.218635,-3.26965,0.654912,99.0,8,8,0
0.2750706,0.07546784,6940,7729,3.304177,0.0950841,0.1547083,0.1545961,0.005889784,10.51078,-12.0599,-5.38132,99.0,8,8,0
0.4169149,0.0911344,2501,7950,18.31842,0.4510044,0.6076675,0.2798091,0.5394132,8.992552,-6.6648,3.67293,99.0,8,5,0
0.8134831,0.2796532,6407,7925,7.986232,0.2609924,0.1145977,0.01743942,0.1132629,11.93648,-9.37064,9.37861,99.0,8,4,0
0.397631,0.2634063,7470,7942,10.68725,0.1305392,0.06085304,0.05198086,-0.03163989,4.461337,-5.29867,-7.59953,99.0,8,8,0
0.2264563,0.235538,1993,7607,42.03713,0.8426723,0.4393041,0.4345286,0.06459864,7.321766,-8.409,-2.69761,99.0,8,4,0
0.2481145,0.367485,7281,7671,6.372186,0.1446822,0.04834406,0.04626473,0.01402579,8.293101,-10.0457,-3.06082,99.0,8,8,0
0.596751,0.5173932,7493,7983,8.284173,0.1857593,0.04408566,-0.03484571,-0.02700595,8.190144,-0.271499,0.276455,99.0,8,8,0
0.4191512,0.9957241,7090,7570,10.74046,0.2692361,0.03320182,0.02521842,0.02159612,9.155891,-11.5769,3.13057,99.0,8,8,0
0.5750959,0.2054058,5827,7917,9.910049,0.2752688,0.1645553,0.1521315,-0.06272532,10.14545,-11.0285,-7.23229,99.0,8,5,0
0.2638901,0.3459495,7404,7719,9.695056,0.1247214,0.04426862,0.03939944,0.02018402,4.698735,-7.56098,-0.433942,99.0,8,1,0
0.3790251,0.8676486,7638,7903,12.59692,0.1762627,0.02494503,-0.01577528,0.01932343,5.11077,-7.99239,4.20175,99.0,8,8,0
0.0560026,0.3949285,3563,4307,32.04752,0.394729,0.1227293,0.01123728,0.1222138,4.498781,-5.26432,3.37077,99.0,6,3,0
0.4366578,0.1665018,2216,7984,53.98575,0.6649449,0.4903818,0.3770613,0.3135268,4.498801,-0.147505,2.60732,99.0,8,7,0
0.2870871,0.05414198,7595,7771,5.780573,0.03630682,0.08234205,-0.07905924,-0.02301846,2.294075,-2.41278,1.22244,99.0,8,8,0
0.1173687,0.4739779,1629,6866,49.14357,1.344247,0.3482479,-0.2802851,0.2066807,9.990853,-0.413792,3.0066,99.0,4,6,0
0.3790251,0.03516689,5464,7900,4.112127,0.1271309,0.4438994,0.3912925,0.2096113,11.2921,-13.135,-0.687859,99.0,8,0,0
0.8549546,0.4382393,6419,7943,11.94983,0.3266733,0.09153136,-0.006656903,-0.09128897,9.984863,-0.356515,-3.34179,99.0,8,8,0
0.4366578,0.1006144,7853,7999,4.471146,0.04365769,0.0532805,-0.03015182,-0.04392812,3.566417,-5.76098,2.11507,99.0,8,8,0
0.2264563,0.09676972,7003,7609,4.12464,0.09468929,0.1201514,-0.03838789,-0.113854,8.385037,0.807736,-0.1947,99.0,6,8,0
0.3113581,1.044201,7043,7431,10.67345,0.2511977,0.02953923,-0.01629574,-0.02463767,8.596091,2.95519,-1.84558,99.0,8,8,0
0.5599477,0.4255794,6645,7945,15.64513,0.2922085,0.08431012,0.04468325,0.07149548,6.821878,-5.08802,1.31795,99.0,8,8,0
0.1768474,0.202287,7326,7414,1.966251,0.05168954,0.03137634,0.03017163,0.008610882,9.601831,-11.13,-3.65276,99.0,8,7,0
0.3810604,0.9411378,3081,7537,43.81669,1.212603,0.1582096,0.1580904,-0.006140883,10.10809,-8.7403,-4.74125,99.0,8,6,0
0.3138328,0.8896862,7468,7821,17.20526,0.2092926,0.02888581,0.02628897,0.01196997,4.443067,-8.43897,-2.36208,99.0,8,8,0
0.09280244,0.1035799,2859,6269,16.08057,0.4006011,0.4749023,0.3769297,-0.2888879,9.099155,-3.29266,-2.84451,99.0,8,6,0
0.4031617,0.3760474,6482,7843,16.41756,0.2864108,0.09352214,0.09341799,-0.004412414,6.371933,-8.68111,-0.783493,99.0,8,5,0
0.1722933,0.07118721,4541,7396,25.10384,0.2220138,0.382953,-0.3396528,0.1768869,3.230205,-2.21829,-2.54096,99.0,8,6,0
0.2999919,0.4558178,7287,7794,18.2974,0.1820553,0.0490433,-0.04685137,0.01449805,3.634161,-4.24245,0.501233,99.0,8,8,0
0.2348265,0.1105933,3677,7638,11.53,0.3563856,0.3956934,0.3279422,0.2214208,11.28966,-14.4148,-0.120364,99.0,8,2,0
0.2870871,0.2213593,7217,7772,13.80486,0.1335052,0.0740573,-0.001357326,-0.07404486,3.53229,-6.55022,2.22523,99.0,8,8,0
0.6900207,0.8483837,6538,7768,17.39215,0.4090564,0.05920501,-0.05790184,0.01235356,8.590535,0.69834,-0.413197,99.0,8,8,0
0.2638901,0.2304001,7522,7716,5.079889,0.07924567,0.04223383,-0.02458312,-0.03434191,5.697857,-0.935375,0.179057,99.0,8,8,0
0.2750706,0.05992879,6461,7744,7.687438,0.1118665,0.2292093,0.1906244,0.1272762,5.315067,-8.57378,-0.972657,99.0,8,4,0
0.2870871,0.2018003,7331,7762,5.89659,0.1115351,0.06786676,-0.0678565,0.001180015,6.908769,-5.05759,-0.109477,99.0,8,8,0
0.4366578,0.08159576,7116,7993,4.207168,0.1012434,0.1523585,-0.1292327,0.0806972,8.789561,0.766496,3.37831,99.0,8,8,0
0.08759845,0.4704671,4739,6058,28.37457,0.4195032,0.1094898,0.1069661,0.02337243,5.40003,-7.39976,-2.69622,99.0,8,3,0
0.2750706,0.3003895,5187,7737,24.95529,0.3941946,0.1611363,0.03695929,-0.1568405,5.769502,-2.19217,-2.32476,99.0,8,6,0
0.4126745,0.5450525,6217,7881,29.8117,0.3882755,0.08747204,-0.04054598,-0.07750729,4.757113,-2.28911,0.863737,99.0,8,8,0
0.2870871,0.2155417,3687,7758,31.9566,0.4998857,0.2847784,-0.01288319,0.2844868,5.713475,-4.96452,3.87992,99.0,8,4,0
0.3871476,0.7634227,6299,7274,12.14651,0.3637993,0.05851462,0.05479179,0.02053827,10.93958,-9.36544,0.778879,99.0,8,6,0
0.2186629,0.09916666,6778,7584,8.940498,0.1124857,0.1392833,0.1329541,-0.04150986,4.595426,-3.89178,-1.67809,99.0,8,8,0
0.4366578,0.2875587,3642,7978,31.04974,0.5911793,0.2524412,0.1431677,0.2079172,6.954269,-6.24592,-0.310929,99.0,8,7,0
0.2750706,0.0799299,6905,7732,4.538798,0.1004617,0.1543331,0.1350039,0.07478405,8.084442,-12.4642,3.29432,99.0,8,8,0
0.02954233,0.7145621,2253,2755,119.622,0.6859953,0.1178823,-0.01055545,-0.1174088,2.094595,-1.00568,-1.48451,99.0,2,2,0
0.3138328,0.761931,3611,7807,96.47843,0.9609883,0.154871,0.08413993,-0.1300211,3.638129,-2.04506,-3.92096,99.0,8,1,0
0.2638901,0.02295773,7400,7722,1.784866,0.03248197,0.1737325,-0.1208583,0.1248048,6.647019,-7.05494,8.59784,99.0,8,8,0
0.2992672,1.458654,2750,7384,68.97842,1.64645,0.1386002,0.1380199,0.01267057,8.718175,-7.81767,-4.30947,99.0,8,1,0
0.4198495,0.9365952,7589,7914,12.52224,0.2030002,0.02661412,-0.01363014,-0.02285893,5.921131,-2.62346,-0.115429,99.0,8,8,0
0.3612689,0.05900451,7752,7899,0.8725747,0.03405767,0.07087568,-0.04164274,-0.05735194,14.25616,-1.47528,-0.0481688,99.0,8,8,0
0.4420447,0.1713844,6341,7999,10.59069,0.2136085,0.1530435,0.0275567,0.1505421,7.366897,-6.38093,6.21512,99.0,8,4,0
0.09736898,0.08287557,2438,6418,19.39117,0.4144116,0.6140064,0.590704,0.1675488,7.805813,-6.37865,1.12031,99.0,5,6,0
0.4366578,0.6745674,7900,7998,4.287286,0.09260986,0.01685774,-0.01376474,-0.009732186,7.889783,0.665328,-1.33477,99.0,8,8,0
0.4169149,0.1727911,7612,7973,3.572217,0.09155495,0.06506208,0.02734816,0.05903518,9.361258,-10.7653,2.04712,99.0,8,8,0
0.5489979,0.6223778,3877,7801,33.02252,0.8110141,0.1600081,0.1488288,0.05875864,8.970331,-11.0539,-0.499527,99.0,8,3,0
0.1566162,1.003006,3428,7286,186.4035,1.12336,0.1375254,0.1360709,0.01994869,2.201178,-6.2445,0.598482,99.0,8,6,0
0.3790251,0.006393286,6348,7909,1.181436,0.04023517,0.7727682,0.6189547,0.4626725,12.43901,-7.85718,0.0177156,99.0,8,8,0
0.1318797,0.03540441,2864,7054,13.27065,0.2445253,0.8480745,-0.3658742,-0.7650924,6.730106,-2.74162,-1.70861,99.0,8,6,0
0.1816991,2.515598,1660,7446,350.9558,3.097007,0.151171,0.1356186,-0.0667852,3.223146,0.729833,-2.1902,99.0,8,1,0
0.1532385,0.6310679,6608,7273,20.80215,0.2666544,0.05188481,-0.05188445,-0.0001935306,4.681993,-5.43022,3.06888,99.0,8,8,0
0.2638901,0.3730552,7380,7720,14.10278,0.13453,0.0442806,-0.03894726,-0.02106852,3.484211,-4.42449,-0.427842,99.0,8,8,0
0.2999919,0.01103492,6582,7788,1.360784,0.04598476,0.5116961,0.4200724,0.2921851,12.34284,-13.7162,0.0652359,99.0,8,4,0
0.4012877,0.9494622,6744,7832,34.67879,0.3991549,0.05162159,0.02585186,-0.04468187,4.204049,-4.86274,-1.99835,99.0,8,8,0
0.06133254,0.5821048,3807,4629,64.59449,0.4704057,0.09922908,-0.09657861,-0.02278118,2.659912,-1.96592,-1.1767,99.0,6,6,0
0.2870871,0.2921285,7738,7759,0.829394,0.02896202,0.0121737,0.005928466,0.0106326,12.75435,-12.9476,3.42824,99.0,8,8,0
0.2638901,0.6141678,7250,7717,15.14729,0.2042703,0.04084,-0.04081437,-0.001446525,4.925616,-3.27488,2.59204,99.0,8,8,0
0.4169149,0.09417712,7055,7951,5.039721,0.110702,0.1443369,0.001853431,0.144325,8.023043,-10.0611,-0.683864,99.0,8,8,0
0.3790251,0.1245575,7281,7918,14.36358,0.1059009,0.1043993,0.07456122,-0.07307417,2.692943,-5.54774,-4.79309,99.0,8,8,0
0.09424983,0.1258067,3453,6305,17.31163,0.3663769,0.3575955,-0.3574523,-0.01011637,7.730018,2.08958,3.19906,99.0,7,6,0
0.4169149,0.3715573,6003,7969,28.77046,0.352606,0.1165283,0.05083016,0.1048577,4.476443,-6.09507,2.02724,99.0,8,2,0
0.4260949,0.1143705,5672,7955,8.668662,0.2170589,0.2330405,0.2264734,0.05493304,9.145675,-8.74806,-3.46827,99.0,8,5,0
0.397631,0.4397352,7251,7949,26.49833,0.2083233,0.05817201,-0.02619732,-0.05193923,2.871504,-2.28157,-3.4554,99.0,8,8,0
0.1768474,0.1199223,751,7413,34.26169,1.081122,1.106987,0.9072424,-0.6342955,11.5254,-7.23191,-2.91481,99.0,8,4,0
0.3790251,0.1755143,2049,7909,41.26235,0.7189923,0.5030132,-0.1119482,0.4903977,6.364444,-2.14167,1.92798,99.0,8,6,0
0.1189186,0.2427894,6858,6887,1.209436,0.03516033,0.01778241,0.01389447,-0.01109765,10.61843,-3.21131,-2.81459,99.0,6,8,0
0.04255398,0.3297494,1904,3516,41.08221,0.8043287,0.299514,-0.2855019,-0.09053901,7.151053,0.558999,0.0505673,99.0,2,2,0
0.639077,0.5717568,6769,7921,15.89573,0.3163911,0.06794859,0.04987904,0.04614209,7.269994,-9.66174,1.43199,99.0,8,2,0
0.2348265,0.02986599,7442,7640,1.758217,0.02912796,0.1197569,-0.1142424,-0.03592189,6.051007,-0.583832,1.00122,99.0,8,8,0
0.3138328,0.4888932,7461,7800,10.80524,0.1523951,0.03827584,-0.03477328,-0.0159956,5.151419,-1.7369,2.07907,99.0,8,8,0
0.2264563,0.08666271,6981,7617,4.427311,0.09189408,0.1302036,0.1140161,0.06287528,7.581197,-8.74455,-0.150759,99.0,8,3,0
0.4893041,1.407107,3989,7727,72.64654,1.178753,0.102864,0.07487296,0.07053392,5.926498,-5.91625,1.05308,99.0,8,1,0
0.4169149,0.3011278,7444,7953,8.017482,0.1452691,0.05923658,0.03063379,-0.05070053,6.61798,-5.30662,-2.48324,99.0,8,8,0
0.1258229,0.5798934,1568,6986,36.62516,1.528522,0.3236616,0.1820432,0.2676137,15.24342,-7.33062,3.41907,99.0,8,6,0
0.2725826,0.3841718,4503,7617,27.96567,0.5330392,0.1703732,0.1121778,0.1282309,6.961841,-8.19604,2.40747,99.0,8,5,0
0.2870871,0.2130713,4731,7762,21.48216,0.3785135,0.2181343,0.2181233,0.002193519,6.435669,-4.62751,-2.37233,99.0,8,6,0
0.1258229,0.2797965,5758,6977,19.13506,0.2628749,0.1153651,0.1131229,-0.0226343,5.017754,-5.92805,-3.13649,99.0,8,6,0
0.03824873,0.1517951,3142,3259,5.117764,0.1187913,0.09609361,-0.05504346,-0.07876674,8.478025,1.05458,-0.81037,99.0,5,6,0
0.2534917,0.03715664,7355,7684,2.635484,0.0419634,0.1386761,0.024602,-0.1364764,5.815681,-4.39552,-2.1482,99.0,8,8,0
0.9057756,1.042457,7792,7999,4.832284,0.1680826,0.0197985,-0.0180078,-0.008227988,12.70459,-0.931606,0.428478,99.0,8,8,0
0.4271332,0.3018736,7278,7843,5.794744,0.155983,0.06344827,-0.05873662,0.02399358,9.831806,-4.21685,5.39554,99.0,8,8,0
0.4347755,0.7887304,6366,7658,22.62033,0.4127118,0.06425187,-0.01078894,0.06333958,6.664047,-6.49601,4.1497,99.0,8,6,0
0.4105374,0.1806545,7251,7837,3.732822,0.1231898,0.08373242,0.05313019,0.06471709,12.05391,-12.883,-1.43657,99.0,8,8,0
0.4169149,0.1581607,7599,7967,6.685821,0.0885384,0.06873861,0.06587745,-0.01962546,4.8369,-5.68296,-4.7918,99.0,8,8,0
0.09280244,0.424041,2876,6273,33.39842,0.8064139,0.2335166,0.2176942,0.08449388,8.819061,-7.7835,-1.24208,99.0,8,3,0
0.3612689,0.2507177,4945,7888,22.60568,0.3924609,0.1922113,-0.1812794,0.06389814,6.341165,1.64564,3.07494,99.0,8,6,0
0.3035003,0.9472409,6588,7250,13.70696,0.3271744,0.04241178,0.0268274,0.03284889,8.718234,-9.19101,2.01414,99.0,8,2,0
0.4366578,0.3323606,7903,7993,4.85167,0.06206825,0.02293124,0.01899334,-0.01284892,4.672706,-6.44688,-2.60232,99.0,8,8,0
0.702082,0.4957371,7715,7943,2.958853,0.1225537,0.03035585,0.025247,0.01685428,15.1284,-16.2117,2.20522,99.0,8,8,0
0.4169149,0.09558665,7369,7966,6.078467,0.08898427,0.1143098,-0.06523581,-0.09386706,5.34699,-1.623,1.46197,99.0,8,8,0
0.4169149,0.7004398,7887,7951,27.01924,0.0764822,0.01340779,-0.006759133,0.01157942,1.033897,-8.63199,0.866709,99.0,8,8,0
0.3444618,0.01152439,7142,7869,1.613932,0.03485007,0.3713241,0.3645557,0.0705745,7.886943,-7.47763,-2.4029,99.0,8,8,0
0.1351865,2.364806,2265,6768,140.2088,2.378743,0.123515,0.1212376,0.02360892,6.196727,-4.5172,-1.97365,99.0,8,1,0
0.3076748,0.7135293,1790,7741,41.77867,1.579771,0.2718628,0.09077635,-0.2562597,13.81114,-7.60069,-2.76524,99.0,8,6,0
0.1273234,1.481498,4276,5954,56.91403,0.8918077,0.07391588,0.06978432,-0.02436608,5.723242,-3.47675,-5.32747,99.0,6,3,0
0.2999919,0.2259683,7681,7800,12.82433,0.06046248,0.03285534,0.02624252,0.01976876,1.722033,-4.80236,1.82323,99.0,8,8,0
0.3790251,0.8961698,6916,7914,55.08192,0.3647765,0.04998091,-0.03741263,0.03314192,2.418845,-7.29,-2.35159,99.0,8,8,0
0.7966976,0.844575,2326,7998,36.33814,1.4482,0.2105512,-0.06214103,-0.2011723,14.55646,-0.118743,-7.47294,99.0,8,6,0
0.2348265,0.134266,7264,7650,3.859025,0.08711327,0.07966834,0.07951954,0.004866962,8.245119,-7.21495,0.451537,99.0,8,8,0
0.1532385,0.2702209,4031,7251,27.82145,0.4924119,0.2237573,0.13071,0.1816101,6.464561,-6.89236,0.388911,99.0,8,7,0
0.2638901,0.2157465,7030,7705,11.24392,0.1479719,0.08421764,0.05303728,0.06541909,4.806751,-8.88443,5.49652,99.0,8,7,0
0.5071254,0.5440648,7098,7968,16.50336,0.2611191,0.05893258,-0.05072943,-0.02999291,5.779048,-5.06387,-0.380254,99.0,8,8,0
0.2999919,0.8505791,5182,7794,100.3079,0.6692859,0.09661945,0.09598635,-0.01104261,2.437063,-4.5077,-0.887787,99.0,8,7,0
0.8205482,0.5477584,6953,7819,7.682688,0.2666632,0.05977803,0.05571002,0.02167501,12.67769,-13.8845,-1.26519,99.0,8,4,0
0.3138328,0.002359984,6624,7820,1.174213,0.02106336,1.095939,-0.6489524,-0.8831434,6.551958,-2.0525,-5.79924,99.0,8,8,0
0.6691817,0.6175412,7216,7928,11.31449,0.2501321,0.04973604,-0.03995902,-0.02961334,8.07467,-0.779823,-1.45617,99.0,8,8,0
0.6967635,0.6495795,7089,7921,12.51651,0.2798966,0.05290941,0.05232237,0.007859713,8.167792,-9.01691,-3.81061,99.0,8,8,0
0.5030175,0.5578653,6944,7755,11.00283,0.2615511,0.05756981,-0.01584586,-0.05534611,8.682456,1.94113,-5.04297,99.0,8,6,0
0.3444618,0.05970943,6712,7874,7.319531,0.1033915,0.2126227,0.2120079,0.01615726,5.159314,-6.82559,-3.59323,99.0,8,8,0
0.09009537,0.982679,4542,6150,223.3887,0.6788553,0.08482681,-0.07527984,-0.03909645,1.109957,-1.12305,-0.231611,99.0,1,1,0
0.2264563,0.2676162,6287,7610,33.12507,0.2455201,0.1126529,0.08910802,0.06892337,2.707201,-2.47491,2.09689,99.0,8,8,0
0.2114011,0.241745,7313,7572,7.429562,0.09596898,0.04874621,-0.04473609,-0.01936169,4.718,-3.51545,-1.24082,99.0,8,8,0
0.4366578,0.4249355,6895,7983,19.18318,0.2616016,0.07559357,0.07266684,0.02083072,4.980924,-5.73216,-1.49986,99.0,8,4,0
0.2186629,0.1563074,6276,7584,20.31585,0.1870014,0.1469037,0.1447248,-0.02520791,3.362019,-7.4941,2.97864,99.0,8,8,0
0.2638901,0.06914479,7583,7713,1.391142,0.03535088,0.06277813,0.05507395,-0.03013226,9.281515,-7.56925,-4.39012,99.0,8,8,0
0.2046288,0.0873047,7336,7536,3.759463,0.05069908,0.07130664,0.02845244,-0.06538421,4.925661,-4.86958,-5.06211,99.0,6,8,0
0.07853452,0.2540193,4690,5637,22.46717,0.2723354,0.1316452,0.1306418,0.01622227,4.427372,-2.31199,-0.140428,99.0,5,6,0
0.4063535,0.391467,5568,7677,17.77862,0.3966354,0.1244125,-0.04817725,0.1147058,8.148611,-1.58961,7.45751,99.0,8,4,0
0.2114011,0.09537901,3947,7565,28.52733,0.306809,0.394987,0.03598489,0.3933444,3.928232,-4.25411,-0.423894,99.0,8,6,0
0.4204455,0.8054671,3670,7182,23.5894,0.9348255,0.1425116,0.09647942,0.104887,14.47451,-11.1779,-0.574607,99.0,8,6,0
0.3444618,0.1011935,7598,7868,6.017351,0.06107627,0.07411184,0.05498999,-0.04968566,3.707298,-5.47903,-2.65993,99.0,8,8,0
0.2870871,0.00257737,6395,7755,1.32837,0.02399468,1.143157,0.4464364,1.052379,6.5976,-9.33409,0.427624,99.0,8,8,0
0.4169149,0.04064622,7704,7968,1.295851,0.03767086,0.1138028,0.103624,-0.04704407,10.61795,-10.4595,-1.82232,99.0,8,8,0
0.6750042,0.2052445,5272,7973,10.77502,0.327739,0.1960759,0.1694312,0.09868557,11.10964,-13.6953,-1.43732,99.0,8,6,0
0.4366578,0.06277059,4813,7997,12.75825,0.205655,0.4023005,-0.2602278,-0.3068015,5.887602,-0.26409,-1.22374,99.0,8,6,0
0.3138328,0.3136737,7465,7823,5.982695,0.1249816,0.04892556,0.03587125,0.03327106,7.630264,-7.6825,1.14277,99.0,8,2,0
0.1768474,0.3585155,3076,7409,49.18526,0.7450983,0.2551956,-0.008002477,-0.2550701,5.533104,-5.88341,1.77057,99.0,8,5,0
0.1601935,0.4599584,6393,7314,22.90461,0.2716776,0.07252751,0.07089545,-0.01529949,4.332325,-6.44381,-0.494905,99.0,8,8,0
0.3790251,0.06361202,6913,7909,5.627426,0.09715725,0.1875442,0.1330949,0.1321308,6.306024,-8.35749,-0.091869,99.0,8,8,0
0.3238879,1.006722,7297,7748,17.2842,0.2557306,0.03119183,0.02954781,-0.009992831,5.404101,-8.46447,-6.94645,99.0,8,8,0
0.2870871,0.02444308,5703,7765,16.33562,0.09625966,0.4835663,0.3368937,-0.3468992,2.15228,-2.55688,-0.0575276,99.0,8,8,0
0.3286485,0.04305899,7015,7838,4.460774,0.07241453,0.2065045,0.20468,0.02738965,5.929332,-7.69029,1.75618,99.0,8,8,0
0.2999919,0.6610949,7375,7784,33.19061,0.1956655,0.03634276,0.01780924,-0.03168007,2.153224,-2.0341,-4.77907,99.0,8,8,0
0.3002669,0.6360997,2849,7751,52.15376,1.072336,0.2070014,0.1528607,0.1395821,7.509923,-14.9454,1.67375,99.0,8,6,0
